testName,thisNode,thisID,thatID,timeDelta,message
complete,node4,4,4,51.028000,message received 3
complete,node4,4,4,51.029999,message received 4
complete,node4,4,4,51.033001,message received 5
complete,node4,4,4,51.035999,message received 6
complete,node4,4,4,51.037998,message received 7
complete,node4,4,4,51.041000,message received 8
complete,node4,4,4,51.042999,message received 9
complete,node4,4,4,51.044998,message received 10
complete,node4,4,4,51.048000,message received 11
complete,node3,0,2,49.046001,message sent 7
complete,node3,0,2,49.050999,message sent 8
complete,node4,5,2,50.636002,message received 0
complete,node4,5,2,50.641998,message received 1
complete,node4,5,2,50.647999,message received 2
complete,node4,5,2,50.653000,message received 3
complete,node4,5,2,50.660000,message received 4
complete,node4,5,2,50.666000,message received 5
complete,node4,5,2,50.672001,message received 6
complete,node4,5,2,50.678001,message received 7
complete,node4,5,2,50.682999,message received 8
complete,node4,5,2,50.688999,message received 9
complete,node4,5,2,50.694000,message received 10
complete,node4,5,2,50.701000,message received 11
complete,node4,5,3,50.819000,message received 0
complete,node4,5,3,50.824001,message received 1
complete,node4,5,3,50.827999,message received 2
complete,node4,5,3,50.832001,message received 3
complete,node4,5,3,50.835999,message received 4
complete,node4,5,3,50.840000,message received 5
complete,node4,5,3,50.848000,message received 6
complete,node4,5,3,50.852001,message received 7
complete,node4,5,3,50.855999,message received 8
complete,node4complete,node3,0,2,49.056999,message sent 9
complete,node3,0,2,49.062000,message sent 10
complete,node3,0,2,49.067001,message sent 11
,5,3,50.860001,message received 9
complete,node4,5,3,50.863998,message received 10
complete,node4,5,3,50.868000,message received 11
complete,node4,5,4,50.983002,message received 0
complete,node4,5,4,50.987999,message received 1
complete,node4,5,4,50.993000,message received 2
complete,node4,5,4,50.997002,message received 3
complete,node4,5,4,51.001999,message received 4
complete,node4,5,4,51.006001,message received 5
complete,node4,5,4,51.011002,message received 6
complete,node4,5,4,51.014999,message received 7
complete,node4,5,4,51.020000,message received 8
complete,node4,5,4,51.023998,message received 9
complete,node4,5,4,51.028000,message received 10
complete,node4,5,4,51.033001,message received 11
complete,node4,5,0,51.037998,message sent 0
complete,node4,5,0,51.042999,message sent 1
complete,node4,5,0,51.047001,message sent 2
complete,node4,5,0,51.051998,message sent 3
complete,node4,5,0,51.056999,message sent 4
complete,node4,5,0,51.061001,message sent 5
complete,node4,5,0,51.066002,message sent 6
complecomplete,node3,0,3,49.073002,message sent 0
complete,node3,0,3,49.078999,message sent 1
te,node4,5,0,51.070000,message sent 7
complete,node4,5,0,51.075001,message sent 8
complete,node4,5,0,51.078999,message sent 9
complete,node4,5,0,51.084000,message sent 10
complete,node4,5,0,51.089001,message sent 11
complete,node4,5,1,51.092999,message sent 0
complete,node3,0,3,49.084999,message sent 2
complete,node3,0,3,49.091000,message sent 3
complete,node4,5,1,51.098000,message sent 1
complete,node4,5,1,51.103001,message sent 2
complete,node3,0,3,49.097000,message sent 4
complete,node3,0,3,49.102001,message sent 5
complete,node4,5,1,51.106998,message sent 3
complete,node4,5,1,51.112000,message sent 4
complete,node3,0,3,49.108002,message sent 6
complete,node3,0,3,49.113998,message sent 7
complete,node4,5,1,51.116001,message sent 5
complete,node4,5,1,51.120998,message sent 6
complete,node4,5,1,51.125000,message sent 7
complete,node3,0,3,49.119999,message sent 8
complete,node3,0,3,49.125000,message sent 9
complete,node4,5,1,51.130001,message sent 8
complete,node4,5,1,51.133999,message sent 9
complete,node3,0,3,49.131001,message sent 10
complete,node3,0,3,49.137001,message sent 11
complete,node4,5,1,51.138000,message sent 10
complete,node4,5,1,51.143002,message sent 11
complete,node3,0,4,49.141998,message sent 0
complete,node3,0,4,49.147999,message sent 1
complete,node4,5,2,51.147999,message sent 0
complete,node4,5,2,51.152000,message sent 1
complete,node4,5,2,51.157001,message sent 2
complete,node3,0,4,49.153999,message sent 2
complete,node3,0,4,49.160000,message sent 3
complete,node3,0,4,49.165001,message sent 4
complete,node4,5,2,51.161999,message sent 3
complete,node4,5,2,51.166000,message sent 4
complete,node3,0,4,49.172001,message sent 5
complete,node3,0,4,49.176998,message sent 6
complete,node4,5,2,51.171001,message sent 5
complete,node4,5,2,51.174999,message sent 6
complete,node4,5,2,51.180000,message sent 7
complete,node4,5,2,51.183998,message sent 8
complete,node3,0,4,49.182999,message sent 7
complete,node3,0,4,49.188000,message sent 8
complete,node4,5,2,51.188999,message sent 9
complete,node4,5,2,51.193001,message sent 10
complete,node3,0,4,49.194000,message sent 9
complete,node3,0,4,49.200001,message sent 10
complete,node4,5,2,51.198002,message sent 11
complete,node3,0,4,49.205002,message sent 11
complete,node3,0,5,49.210999,message sent 0
complete,node4,3,5,51.216999,message received 0
complete,node4,3,5,51.222000,message received 1
complete,node3,0,5,49.216999,message sent 1
complete,node3,0,5,49.223000,message sent 2
complete,node4,3,5,51.226002,message received 2
complete,node4,3,5,51.230000,message received 3
complete,node4,3,5,51.234001,message received 4
complete,node3,0,5,49.228001,message sent 3
complete,node3,0,5,49.234001,message sent 4
complete,node3,0,5,49.238998,message sent 5
complete,node4,3,5,51.237999,message received 5
complete,node4,3,5,51.242001,message received 6
complete,node3,0,5,49.245998,message sent 6
complete,node4,3,5,51.245998,message received 7
complete,node4,3,5,51.250000,message received 8
complete,node4,3,5,51.252998,message received 9
complete,node3,0,5,49.250999,message sent 7
complete,node3,0,5,49.257000,message sent 8
complete,node4,3,5,51.257999,message received 10
complete,node4,3,5,51.262001,message received 11
complete,node3,0,5,49.262001,message sent 9
complete,node3,0,5,49.268002,message sent 10
complete,node4,4,5,51.272999,message received 0
complete,node4,4,5,51.277000,message received 1
complete,node4,4,5,51.280998,message received 2
complete,node3,0,5,49.273998,message sent 11
complete,node3,0,0,49.278999,message received 0
complete,node4,4,5,51.285000,message received 3
complete,node4,4,5,51.290001,message received 4
complete,node4,4,5,51.293999,message received 5
complete,node4,4,5,51.298000,message received 6
complete,node4,4,5,51.301998,message received 7
complete,node3,0,0,49.285000,message received 1
complete,node3,0,0,49.291000,message received 2
complete,node4,4,5,51.306000,message received 8
complete,node4,4,5,51.310001,message received 9
complete,node4,4,5,51.313999,message received 10
complete,node3,0,0,49.296001,message received 3
complete,node3,0,0,49.301998,message received 4
complete,node4,3,0,51.312000,message received 0
complete,node3,0,0,49.306999,message received 5
complete,node3,0,0,49.313000,message received 6
complete,node4,3,0,51.318001,message received 1
complete,node4,3,0,51.324001,message received 2
complete,node3,0,0,49.318001,message received 7
complete,node3,0,0,49.324001,message received 8
complete,node4,3,0,51.330002,message received 3
complete,node4,3,0,51.334999,message received 4
complete,node3,0,0,49.328999,message received 9
complete,node3,0,0,49.334000,message received 10
complete,node4,3,0,51.341000,message received 5
complete,node3,0,0,49.340000,message received 11
complete,node4,3,0,51.347000,message received 6
complete,node4,3,0,51.355000,message received 7
complete,node4,3,0,51.360001,message received 8
complete,node3,0,1,49.347000,message received 0
complete,node3,0,1,49.353001,message received 1
complete,node4,3,0,51.363998,message received 9
complete,node4,3,0,51.369999,message received 10
complete,node3,0,1,49.359001,message received 2
complete,node3,0,1,49.365002,message received 3
complete,node4,3,0,51.375999,message received 11
complete,node4,3,1,51.380001,message received 0
complete,node3,0,1,49.370998,message received 4
complete,node3,0,1,49.375999,message received 5
complete,node4,3,1,51.383999,message received 1
complete,node4,3,1,51.388000,message received 2
complete,node4,3,1,51.390999,message received 3
complete,node3,0,1,49.382000,message received 6
complete,node4,3,1,51.395000,message received 4
complete,node4,3,1,51.398998,message received 5
complete,node4,3,1,51.403000,message received 6
complete,node3,0,1,49.388000,message received 7
complete,node3,0,1,49.394001,message received 8
complete,node4,3,1,51.407001,message received 7
complete,node4,3,1,51.410999,message received 8
complete,node4,3,1,51.414001,message received 9
complete,node4,3,1,51.417000,message received 10
complete,node3,0,1,49.400002,message received 9
complete,node3,0,1,49.405998,message received 10
complete,node4,3,1,51.422001,message received 11
complete,node3,0,1,49.411999,message received 11
complete,node3,0,2,49.417999,message received 0
complete,node4,4,5,51.318001,message received 11
complete,node4,4,0,51.391998,message received 0
complete,node4,4,0,51.396000,message received 1
complete,node4,4,0,51.400002,message received 2
complete,node4,4,0,51.405998,message received 3
complete,node4,4,0,51.410999,message received 4
complete,node4,4,0,51.417000,message received 5
complete,node4,4,0,51.423000,message received 6
complete,node4,4,0,51.428001,message received 7
complete,node4,4,0,51.433998,message received 8
complete,node4,4,0,51.438999,message received 9
complete,node4,4,0,51.445000,message received 10
complete,node3,0,2,49.424000,message received 1
complete,node4,4,0,51.451000,message received 11
complete,node4,4,1,51.453999,message received 0
complete,node4,4,1,51.456001,message received 1
complete,node3,0,2,49.431000,message received 2
complete,node3,0,2,49.437000,message received 3
complete,node4,4,1,51.458000,message received 2
complete,node4,4,1,51.462002,message received 3
complete,node4,4,1,51.464001,message received 4
complete,node4,4,1,51.466999,message received 5
complete,node4,4,1,51.469002,message received 6
complete,node3,0,2,49.442001,message received 4
complete,node3,0,2,49.448002,message received 5
complete,node4,4,1,51.471001,message received 7
complete,node4,4,1,51.473999,message received 8
complete,node4,4,1,51.476002,message received 9
complete,node4,4,1,51.478001,message received 10
complete,node4,4,1,51.480000,message received 11
complete,node3,0,2,49.453999,message received 6
complete,node3,0,2,49.460999,message received 7
complete,node4,5,3,51.216999,message sent 0
complete,node4,5,3,51.221001,message sent 1
complete,node4,5,3,51.224998,message sent 2
complete,node4,5,3,51.229000,message sent 3
complete,node4,5,3,51.233002,message sent 4
complete,node4,5,3,51.237000,message sent 5
complete,node4,5,3,51.241001,message sent 6
complete,node4,5,3,51.244999,message sent 7
complete,node4,5,3,51.249001,message sent 8
complete,node4,5,3,51.252998,message sent 9
complete,node4,5,3,51.257000,message sent 10
complete,node4,5,3,51.262001,message sent 11
complete,node4,5,4,51.265999,message sent 0
complete,node4,5,4,51.270000,message sent 1
complete,node4,5,4,51.273998,message sent 2
complete,node4,5,4,51.278000,message sent 3
complete,node4,5,4,51.282001,message sent 4
complete,node4,5,4,51.285999,message sent 5
complete,node4,5,4,51.290001,message sent 6
complete,node4,5,4,51.293999,message sent 7
complete,node4,5,4,51.299000,message sent 8
complete,node4,5,4,51.303001,message sent 9
complete,node4,5,4,51.306999,message sent 10
complete,complete,node3,0,2,49.466999,message received 8
node4,5,4,51.311001,message sent 11
complete,node4,5,5,51.314999,message sent 0
complete,node4,5,5,51.319000,message sent 1
complete,node4,5,5,51.323002,message sent 2
complete,node4,5,5,51.327000,message sent 3
complete,node4,5,5,51.331001,message sent 4
complete,node4,5,5,51.334999,message sent 5
complete,node4,5,5,51.339001,message sent 6
complete,node4,5,5,51.342999,message sent 7
complete,node4,5,5,51.347000,message sent 8
complete,node4,5,5,51.351002,message sent 9
complete,node4,5,5,51.355000,message sent 10
complete,node4,5,5,51.359001,message sent 11
complete,node4,5,5,51.363998,message received 0
complete,node4,5,5,51.368000,message received 1
complete,node4,5,5,51.372002,message received 2
complete,node4,5,5,51.375999,message received 3
complete,node4,5,5,51.380001,message received 4
complete,node4,5,5,51.383999,message received 5
complete,node4,5,5,51.388000,message received 6
complete,node4,5,5,51.390999,message received 7
complete,node4,5,5,51.395000,message received 8
complete,node4,5,5,51.3989complete,node3,0,2,49.473000,message received 9
complete,node3,0,2,49.479000,message received 10
98,message received 9
complete,node4,5,5,51.403000,message received 10
complete,node4,5,5,51.407001,message received 11
complete,node4,5,0,51.450001,message received 0
complete,node4,5,0,51.455002,message received 1
complete,node4,5,0,51.460999,message received 2
complete,node4,5,0,51.466999,message received 3
complete,node4,5,0,51.473000,message received 4
complete,node4,5,0,51.479000,message received 5
complete,node4,5,0,51.484001,message received 6
complete,node4,5,0,51.488998,message received 7
complete,node4,5,0,51.494999,message received 8
complete,node4,5,0,51.500999,message received 9
complete,node3,0,2,49.485001,message received 11
complete,node3,0,3,49.491001,message received 0
complete,node4,5,0,51.507000,message received 10
complete,node4,5,0,51.512001,message received 11
complete,node3,0,3,49.495998,message received 1
complete,node4,5,1,51.515999,message received 0
complete,node4,5,1,51.520000,message received 1
complete,node4,5,1,51.523998,message received 2
complete,node3,0,3,49.501999,message received 2
complete,node3,0,3,49.507999,message received 3
complete,node4,5,1,51.528000,message received 3
complete,node4,5,1,51.532001,message received 4
complete,node4,5,1,51.535999,message received 5
complete,node3,0,3,49.514000,message received 4
complete,node3,0,3,49.519001,message received 5
complete,node4,5,1,51.540001,message received 6
complete,node4,5,1,51.543999,message received 7
complete,node4,5,1,51.547001,message received 8
complete,node4,5,1,51.550999,message received 9
complete,node3,0,3,49.525002,message received 6
complete,node4,5,1,51.555000,message received 10
complete,node4,5,1,51.558998,message received 11
complete,node3,0,3,49.529999,message received 7
complete,node3,0,3,49.535000,message received 8
complete,node4,3,2,51.599998,message received 0
complete,node3,0,3,49.541000,message received 9
complete,node3,0,3,49.546001,message received 10
complete,node4,3,2,51.605999,message received 1
complete,node4,3,2,51.612000,message received 2
complete,node3,0,3,49.551998,message received 11
complete,node4,3,2,51.618000,message received 3
complete,node4,3,2,51.625000,message received 4
complete,node3,1,0,49.008999,message received 6
complete,node3,1,0,49.014999,message received 7
complete,node3,1,0,49.020000,message received 8
complete,node3,1,0,49.026001,message received 9
complete,node3,1,0,49.032001,message received 10
complete,node3,1,0,49.036999,message received 11
complete,node3,1,0,49.040001,message sent 0
complete,node3,1,0,49.042999,message sent 1
complete,node3,1,0,49.044998,message sent 2
complete,node3,1,0,49.049000,message sent 3
complete,node3,1,0,49.050999,message sent 4
complete,node3,1,0,49.054001,message sent 5
complete,node3,1,0,49.056000,message sent 6
complete,node3,1,0,49.057999,message sent 7
complete,node3,1,0,49.061001,message sent 8
complete,node3,1,0,49.063000,message sent 9
complete,node3,1,0,49.069000,message sent 10
complete,node3,1,0,49.071999,message sent 11
complete,node3,1,1,49.074001,message sent 0
complete,node3,1,1,49.077000,message sent 1
complete,node3,1,1,49.078999,message sent 2
complete,node3,1,1,49.081001,message sent 3
complete,node3,1,1,49.084000complete,node4,3,2,51.630001,message received 5
,message sent 4
complete,node3,1,1,49.085999,message sent 5
complete,node3,1,1,49.089001,message sent 6
complete,node3,1,1,49.091000,message sent 7
complete,node3,1,1,49.092999,message sent 8
complete,node3,1,1,49.096001,message sent 9
complete,node3,1,1,49.098000,message sent 10
complete,node3,1,1,49.101002,message sent 11
complete,node3,1,2,49.103001,message sent 0
complete,node3,1,2,49.105999,message sent 1
complete,node3,1,2,49.108002,message sent 2
complete,node3,1,2,49.111000,message sent 3
complete,node3,1,2,49.112999,message sent 4
complete,node3,1,2,49.116001,message sent 5
complete,node3,1,2,49.118000,message sent 6
complete,node3,1,2,49.119999,message sent 7
complete,node3,1,2,49.123001,message sent 8
complete,node3,1,2,49.125000,message sent 9
complete,node3,1,2,49.126999,message sent 10
complete,node3,1,2,49.130001,message sent 11
complete,node3,1,3,49.132000,message sent 0
complete,node3,1,3,49.134998,message sent 1
complete,node3,1,3,49.138000,message sent 2
complete,node3,1,3,49.140999,messagecomplete,node4,3,2,51.636002,message received 6
complete,node4,3,2,51.641998,message received 7
complete,node4,3,2,51.647999,message received 8
 sent 3
complete,node3,1,3,49.143002,message sent 4
complete,node3,1,3,49.146000,message sent 5
complete,node3,1,3,49.147999,message sent 6
complete,node3,1,3,49.152000,message sent 7
complete,node3,1,3,49.154999,message sent 8
complete,node3,1,3,49.158001,message sent 9
complete,node3,1,3,49.160000,message sent 10
complete,node3,1,3,49.162998,message sent 11
complete,node3,1,4,49.166000,message sent 0
complete,node3,1,4,49.167999,message sent 1
complete,node3,1,4,49.171001,message sent 2
complete,node3,1,4,49.173000,message sent 3
complete,node3,1,4,49.176998,message sent 4
complete,node3,1,4,49.180000,message sent 5
complete,node3,1,4,49.181999,message sent 6
complete,node3,1,4,49.185001,message sent 7
complete,node3,1,4,49.187000,message sent 8
complete,node3,1,4,49.189999,message sent 9
complete,node3,1,4,49.193001,message sent 10
complete,node3,1,4,49.195000,message sent 11
complete,node3,1,5,49.198002,message sent 0
complete,node3,1,5,49.201000,message sent 1
complete,node3,1,5,49.202999,message sent 2
complete,node4,3,2,51.653999,message received 9
complete,node4,3,2,51.660000,message received 10
complete,node3,1,5,49.206001,message sent 3
complete,node3,1,5,49.209000,message sent 4
complete,node3,1,5,49.210999,message sent 5
complete,node3,1,5,49.214001,message sent 6
complete,node3,1,5,49.216000,message sent 7
complete,node3,1,5,49.219002,message sent 8
complete,node3,1,5,49.222000,message sent 9
complete,node3,1,5,49.223999,message sent 10
complete,node3,1,5,49.227001,message sent 11
complete,node3,1,1,49.230000,message received 0
complete,node3,1,1,49.231998,message received 1
complete,node3,1,1,49.235001,message received 2
complete,node3,1,1,49.237000,message received 3
complete,node3,1,1,49.240002,message received 4
complete,node3,1,1,49.242001,message received 5
complete,node3,1,1,49.243999,message received 6
complete,node3,1,1,49.247002,message received 7
complete,node3,1,1,49.249001,message received 8
complete,node3,1,1,49.251999,message received 9
complete,node3,1,1,49.254002,message received 10
complete,node3,1,1,49.256001,message received 11
complete,node3,1,2,49.258999,message received 0
complete,node4,3,2,51.666000,message received 11
complete,node3,1,2,49.263000,message received 1
complete,node3,1,2,49.268002,message received 2
complete,node3,1,2,49.273998,message received 3
complete,node3,1,2,49.279999,message received 4
complete,node3,1,2,49.285000,message received 5
complete,node3,1,2,49.291000,message received 6
complete,node3,1,2,49.297001,message received 7
complete,node3,1,2,49.303001,message received 8
complete,node3,1,2,49.307999,message received 9
complete,node3,1,2,49.313999,message received 10
complete,node3,1,2,49.320000,message received 11
complete,node3,1,3,49.519001,message received 0
complete,node3,1,3,49.523998,message received 1
complete,node3,1,3,49.528000,message received 2
complete,node3,1,3,49.532001,message received 3
complete,node3,1,3,49.535999,message received 4
complete,node3,1,3,49.542999,message received 5
complete,node3,1,3,49.546001,message received 6
complete,node3,1,3,49.549000,message received 7
complete,node3,1,3,49.553001,message received 8
complete,node3,1,3,49.556999,message received 9
complete,node3complete,node4,3,0,51.671001,message sent 0
complete,node4,3,0,51.675999,message sent 1
complete,node4,3,0,51.681000,message sent 2
,1,3,49.561001,message received 10
complete,node3,1,3,49.566002,message received 11
complete,node4,4,2,51.680000,message received 0
complete,node4,4,2,51.686001,message received 1
complete,node4,4,2,51.691002,message received 2
complete,node3,2,5,48.965000,message received 4
complete,node3,2,5,48.970001,message received 5
complete,node3,2,5,48.976002,message received 6
complete,node3,2,5,48.980999,message received 7
complete,node3,2,5,48.987000,message received 8
complete,node3,2,5,48.993000,message received 9
complete,node3,2,5,48.998001,message received 10
complete,node3,2,5,49.004002,message received 11
complete,node3,2,0,49.015999,message received 0
complete,node3,2,0,49.021999,message received 1
complete,node3,2,0,49.028000,message received 2
complete,node3,2,0,49.034000,message received 3
complete,node3,2,0,49.042999,message received 4
complete,node3,2,0,49.049000,message received 5
complete,node3,2,0,49.055000,message received 6
complete,node3,2,0,49.060001,message received 7
complete,node3,2,0,49.066002,message received 8
complete,node3,2,0,49.071999,message received 9
complete,node3,2,0,49.077999,message received 10
complete,node3,2,0,49.085999,message received 11
complete,node3,2,1,49.091999,message received 0
complete,nodcomplete,node4,3,0,51.685001,message sent 3
complete,node4,3,0,51.688999,message sent 4
complete,node4,3,0,51.693001,message sent 5
e3,2,1,49.097000,message received 1
complete,node3,2,1,49.103001,message received 2
complete,node3,2,1,49.109001,message received 3
complete,node3,2,1,49.113998,message received 4
complete,node3,2,1,49.119999,message received 5
complete,node3,2,1,49.125999,message received 6
complete,node3,2,1,49.132000,message received 7
complete,node3,2,1,49.137001,message received 8
complete,node3,2,1,49.143002,message received 9
complete,node3,2,1,49.147999,message received 10
complete,node3,2,1,49.154999,message received 11
complete,node3,2,0,49.160000,message sent 0
complete,node3,2,0,49.166000,message sent 1
complete,node3,2,0,49.172001,message sent 2
complete,node3,2,0,49.176998,message sent 3
complete,node3,2,0,49.182999,message sent 4
complete,node3,2,0,49.188999,message sent 5
complete,node3,2,0,49.194000,message sent 6
complete,node3,2,0,49.200001,message sent 7
complete,node3,2,0,49.206001,message sent 8
complete,node3,2,0,49.212002,message sent 9
complete,node3,2,0,49.216999,message sent 10
complete,node3,2,0,49complete,node4,4,2,51.698002,message received 3
complete,node4,4,2,51.703999,message received 4
.223000,message sent 11
complete,node3,2,1,49.229000,message sent 0
complete,node3,2,1,49.234001,message sent 1
complete,node3,2,1,49.240002,message sent 2
complete,node3,2,1,49.245998,message sent 3
complete,node3,2,1,49.250999,message sent 4
complete,node3,2,1,49.257000,message sent 5
complete,node3,2,1,49.263000,message sent 6
complete,node3,2,1,49.268002,message sent 7
complete,node3,2,1,49.273998,message sent 8
complete,node3,2,1,49.279999,message sent 9
complete,node3,2,1,49.285999,message sent 10
complete,node3,2,1,49.291000,message sent 11
complete,node3,2,2,49.297001,message sent 0
complete,node3,2,2,49.303001,message sent 1
complete,node3,2,2,49.307999,message sent 2
complete,node3,2,2,49.313999,message sent 3
complete,node3,2,2,49.320000,message sent 4
complete,node3,2,2,49.325001,message sent 5
complete,node3,2,2,49.331001,message sent 6
complete,node3,2,2,49.335999,message sent 7
complete,node3,2,2,49.341999,message sent 8
complete,node3,2,2,49.347000,message sent 9
complete,node3,2,2,49.353001,mcomplete,node4,3,0,51.696999,message sent 6
complete,node4,3,0,51.702000,message sent 7
complete,node4,3,0,51.706001,message sent 8
essage sent 10
complete,node3,2,2,49.358002,message sent 11
complete,node3,2,3,49.363998,message sent 0
complete,node3,2,3,49.370998,message sent 1
complete,node3,2,3,49.376999,message sent 2
complete,node3,2,3,49.382999,message sent 3
complete,node3,2,3,49.389000,message sent 4
complete,node3,2,3,49.394001,message sent 5
complete,node3,2,3,49.400002,message sent 6
complete,node3,2,3,49.405998,message sent 7
complete,node3,2,3,49.411999,message sent 8
complete,node3,2,3,49.417999,message sent 9
complete,node3,2,3,49.424000,message sent 10
complete,node3,2,3,49.430000,message sent 11
complete,node3,2,4,49.436001,message sent 0
complete,node3,2,4,49.442001,message sent 1
complete,node3,2,4,49.448002,message sent 2
complete,node3,2,4,49.453999,message sent 3
complete,node3,2,4,49.459999,message sent 4
complete,node3,2,4,49.466000,message sent 5
complete,node3,2,4,49.473000,message sent 6
complete,node3,2,4,49.479000,message sent 7
complete,node3,2,4,49.485001,message sent 8
complete,node3,2,4,49.491001,message scomplete,node4,4,2,51.709999,message received 5
complete,node4,4,2,51.716000,message received 6
ent 9
complete,node3,2,4,49.497002,message sent 10
complete,node3,2,4,49.502998,message sent 11
complete,node3,2,5,49.508999,message sent 0
complete,node3,2,5,49.514999,message sent 1
complete,node3,2,5,49.521000,message sent 2
complete,node3,2,5,49.526001,message sent 3
complete,node3,2,5,49.532001,message sent 4
complete,node3,2,5,49.537998,message sent 5
complete,node3,2,5,49.543999,message sent 6
complete,node3,2,5,49.549000,message sent 7
complete,node3,2,5,49.555000,message sent 8
complete,node3,2,5,49.561001,message sent 9
complete,node3,2,5,49.567001,message sent 10
complete,node3,2,5,49.573002,message sent 11
complete,node3,2,2,49.578999,message received 0
complete,node3,2,2,49.584000,message received 1
complete,node3,2,2,49.589001,message received 2
complete,node3,2,2,49.594002,message received 3
complete,node3,2,2,49.598999,message received 4
complete,node3,2,2,49.604000,message received 5
complete,node3,2,2,49.609001,message received 6
complete,node3,2,2,49.613998,message received 7
complete,node3complete,node4,3,0,51.709999,message sent 9
complete,node4,3,0,51.714001,message sent 10
complete,node4,3,0,51.717999,message sent 11
,2,2,49.618999,message received 8
complete,node3,2,2,49.624001,message received 9
complete,node3,2,2,49.629002,message received 10
complete,node3,2,2,49.633999,message received 11
complete,node3,2,3,49.643002,message received 0
complete,node3,2,3,49.648998,message received 1
complete,node3,2,3,49.653999,message received 2
complete,node3,2,3,49.659000,message received 3
complete,node3,2,3,49.664001,message received 4
complete,node3,2,3,49.668999,message received 5
complete,node3,2,3,49.674000,message received 6
complete,node3,2,3,49.679001,message received 7
complete,node3,2,3,49.685001,message received 8
complete,node3,2,3,49.689999,message received 9
complete,node4,4,2,51.721001,message received 7
complete,node4,4,2,51.727001,message received 8
complete,node3,2,3,49.695000,message received 10
complete,node3,2,3,49.700001,message received 11
complete,node4,3,1,51.723000,message sent 0
complete,node4,3,1,51.727001,message sent 1
complete,node4,3,1,51.730999,message sent 2
complete,node3,0,4,49.688000,message received 0
complete,node3,0,4,49.695000,message received 1
complete,node4,3,1,51.736000,message sent 3
complete,node4,3,1,51.740002,message sent 4
complete,node3,0,4,49.701000,message received 2
complete,node4,3,1,51.743999,message sent 5
complete,node4,3,1,51.749001,message sent 6
complete,node4,3,1,51.752998,message sent 7
complete,node4,3,1,51.757000,message sent 8
complete,node3,0,4,49.710999,message received 3
complete,node3,0,4,49.716000,message received 4
complete,node4,3,1,51.761002,message sent 9
complete,node4,3,1,51.764999,message sent 10
complete,node4,3,1,51.770000,message sent 11
complete,node3,0,4,49.722000,message received 5
complete,node3,0,4,49.727001,message received 6
complete,node4,3,2,51.773998,message sent 0
complete,node4,3,2,51.778000,message sent 1
complete,node3,0,4,49.731998,message received 7
complete,node4,3,2,51.783001,message sent 2
complete,node4,3,2,51.786999,message sent 3
complete,node4,3,2,51.791000,message sent 4
complete,node3,0,4,49.738998,message received 8
complete,node3,0,4,49.743999,message received 9
complete,node4,3,2,51.794998,message sent 5
complete,node3,0,4,49.749001,message received 10
complete,node3,0,4,49.755001,message received 11
complete,node4,3,2,51.803001,message sent 6
complete,node4,3,2,51.807999,message sent 7
complete,node3,1,4,49.761002,message received 0
complete,node3,1,4,49.764000,message received 1
complete,node3,1,4,49.766998,message received 2
complete,node3,1,4,49.770000,message received 3
complete,node3,1,4,49.772999,message received 4
complete,node3,1,4,49.776001,message received 5
complete,node3,1,4,49.778000,message received 6
complete,node3,1,4,49.780998,message received 7
complete,node3,1,4,49.784000,message received 8
complete,node3,1,4,49.786999,message received 9
complete,node3,1,4,49.790001,message received 10
complete,node3,1,4,49.792000,message received 11
complete,node4,3,2,51.812000,message sent 8
complete,node4,3,2,51.817001,message sent 9
complete,node4,3,2,51.820999,message sent 10
complete,node3,2,4,49.765999,message received 0
complete,node3,2,4,49.772999,message received 1
complete,node3,2,4,49.778999,message received 2
complete,node3,2,4,49.789001,message received 3
complete,node3,2,4,49.794998,message received 4
complete,node4,3,2,51.825001,message sent 11
complete,node4,3,3,51.828999,message sent 0
complete,node4,3,3,51.833000,message sent 1
complete,node3,2,4,49.799999,message received 5
complete,node3,2,4,49.806000,message received 6
complete,node4,3,3,51.837002,message sent 2
complete,node4,3,3,51.841000,message sent 3
complete,node3,2,4,49.811001,message received 7
complete,node3,2,4,49.817001,message received 8
complete,node4,3,3,51.845001,message sent 4
complete,node4,3,3,51.848999,message sent 5
complete,node3,2,4,49.821999,message received 9
complete,node3,2,4,49.827000,message received 10
complete,node4,3,3,51.853001,message sent 6
complete,node4,3,3,51.856998,message sent 7
complete,node3,2,4,49.833000,message received 11
complete,node4,3,3,51.880001,message sent 8
complete,node3,0,5,49.922001,message received 0
complete,node4,3,3,51.898998,message sent 9
complete,node4,3,3,51.903999,message sent 10
complete,node3,0,5,49.929001,message received 1
complete,node3,0,5,49.935001,message received 2
complete,node4,3,3,51.908001,message sent 11
complete,node4,3,4,51.912998,message sent 0
complete,node3,0,5,49.941002,message received 3
complete,node3,0,5,49.945999,message received 4
complete,node4,3,4,51.917999,message sent 1
complete,node4,3,4,51.923000,message sent 2
complete,node4,3,4,51.926998,message sent 3
complete,node3,0,5,49.952000,message received 5
complete,node3,0,5,49.958000,message received 6
complete,node4,3,4,51.931999,message sent 4
complete,node4,3,4,51.937000,message sent 5
complete,node3,0,5,49.964001,message received 7
complete,node4,3,4,51.941002,message sent 6
complete,node4,3,4,51.945999,message sent 7
complete,node3,0,5,49.969002,message received 8
complete,node3,0,5,49.974998,message received 9
complete,node4,3,4,51.951000,message sent 8
complete,node4,3,4,51.955002,message sent 9
complete,node4,3,4,51.959999,message sent 10
